id_cliente;edad;importe_solicitado;duracion_credito;antiguedad_empleado;situacion_vivienda;ingresos;objetivo_credito;pct_ingreso;tasa_interes;estado_credito;falta_pago
711994458.0;22;6500;2;7.0;ALQUILER;63211;PAGO_DEUDAS;0.1;11.86;0;N
713948808.0;25;6500;3;7.0;ALQUILER;66000;PAGO_DEUDAS;0.1;10.25;0;N
710456658.0;22;6400;4;2.0;HIPOTECA;52584;PERSONAL;0.12;14.54;0;N
771531708.0;25;2000;3;9.0;HIPOTECA;46645;PERSONAL;0.04;12.69;1;N
713546883.0;23;6500;3;6.0;ALQUILER;70000;INVERSIONES;0.09;13.23;0;N
711447783.0;25;6500;2;5.0;ALQUILER;72600;MEJORAS_HOGAR;0.09;7.74;0;N
713746608.0;24;6500;4;2.0;ALQUILER;73000;PAGO_DEUDAS;0.09;;0;N
718020408.0;26;4000;3;7.0;HIPOTECA;52700;PERSONAL;0.08;7.4;0;N
719475633.0;22;5000;4;2.0;HIPOTECA;52700;EDUCACIÓN;0.09;9.63;0;N
719654283.0;25;11000;3;6.0;HIPOTECA;52704;PAGO_DEUDAS;0.21;8.94;0;N
720114633.0;24;8000;2;8.0;HIPOTECA;52739;MEJORAS_HOGAR;0.15;9.38;0;N
816315558.0;23;8000;2;2.0;HIPOTECA;52780;PERSONAL;0.15;7.51;0;N
714520233.0;25;6500;2;2.0;ALQUILER;75000;EDUCACIÓN;0.09;13.57;0;Y
712567083.0;23;2625;3;7.0;HIPOTECA;52800;EDUCACIÓN;0.05;11.71;0;N
711302883.0;23;6500;3;6.0;ALQUILER;80000;INVERSIONES;0.08;7.51;0;N
719775408.0;23;6500;3;4.0;ALQUILER;84000;INVERSIONES;0.08;;0;N
712070208.0;25;6500;4;4.0;ALQUILER;84000;EDUCACIÓN;0.08;11.89;0;N
718641483.0;24;3600;3;8.0;HIPOTECA;52800;PAGO_DEUDAS;0.07;7.9;0;N
710690733.0;25;6500;4;7.0;ALQUILER;85296;PAGO_DEUDAS;0.08;12.98;0;Y
718441308.0;25;6000;4;0.0;HIPOTECA;46800;SALUD;0.13;5.42;1;N
772243833.0;22;4000;2;5.0;HIPOTECA;52800;INVERSIONES;0.08;10.99;0;N
779084208.0;22;4800;3;5.0;PROPIA;52800;EDUCACIÓN;0.09;17.49;0;Y
711992133.0;24;6500;3;1.0;ALQUILER;91700;EDUCACIÓN;0.07;9.88;0;N
713179083.0;23;6500;2;0.0;ALQUILER;92000;PERSONAL;0.07;8.0;0;N
709836258.0;22;7000;4;;PROPIA;52800;SALUD;0.13;6.99;0;N
798281808.0;24;6500;2;8.0;ALQUILER;95000;PERSONAL;0.07;8.49;0;N
715950483.0;26;1925;4;10.0;HIPOTECA;52800;SALUD;0.04;6.76;0;N
720414558.0;22;7000;2;6.0;HIPOTECA;52800;PERSONAL;0.13;6.76;0;N
713509908.0;24;4000;4;8.0;HIPOTECA;52800;EDUCACIÓN;0.08;7.88;0;N
715304958.0;22;6000;3;6.0;HIPOTECA;52800;PERSONAL;0.11;13.98;0;Y
709993158.0;22;6550;2;0.0;ALQUILER;47000;INVERSIONES;0.14;10.65;0;N
767815233.0;23;6575;4;2.0;ALQUILER;45000;SALUD;0.15;8.0;0;N
720015183.0;24;6575;3;8.0;ALQUILER;86000;EDUCACIÓN;0.08;6.99;0;N
711919608.0;24;6600;4;0.0;ALQUILER;21600;EDUCACIÓN;0.31;12.68;1;Y
778236858.0;26;5000;4;0.0;HIPOTECA;46800;SALUD;0.11;12.87;1;N
717624708.0;23;6600;2;8.0;ALQUILER;21888;EDUCACIÓN;0.3;11.11;0;N
717836733.0;26;6600;3;11.0;ALQUILER;29000;EDUCACIÓN;0.23;;0;N
712619808.0;24;6600;2;2.0;ALQUILER;30000;MEJORAS_HOGAR;0.22;13.06;1;N
712221408.0;22;6600;2;6.0;ALQUILER;30004;SALUD;0.22;10.33;0;N
714213708.0;23;6600;3;6.0;ALQUILER;34800;EDUCACIÓN;0.19;7.49;0;N
720289533.0;26;6600;4;0.0;ALQUILER;35000;SALUD;0.19;8.59;0;N
709469658.0;25;6600;4;1.0;ALQUILER;36000;SALUD;0.18;11.49;0;N
713736333.0;25;7200;3;4.0;PROPIA;53000;MEJORAS_HOGAR;0.14;9.91;0;N
772323033.0;22;6600;2;3.0;ALQUILER;39000;SALUD;0.17;;0;N
742572558.0;25;6000;3;4.0;HIPOTECA;53000;MEJORAS_HOGAR;0.11;6.62;0;N
789095958.0;26;6600;4;3.0;ALQUILER;41000;PAGO_DEUDAS;0.16;13.85;0;Y
718848183.0;26;6600;2;1.0;ALQUILER;41000;PAGO_DEUDAS;0.16;8.0;0;N
719034183.0;25;6600;4;2.0;ALQUILER;42000;SALUD;0.16;10.65;0;N
771872733.0;22;6600;3;0.0;ALQUILER;41838;SALUD;0.16;16.89;1;N
718816158.0;23;6600;2;3.0;ALQUILER;48000;EDUCACIÓN;0.14;11.11;0;N
720003558.0;26;2500;2;2.0;PROPIA;53000;MEJORAS_HOGAR;0.05;9.91;0;N
818993508.0;23;6600;3;8.0;ALQUILER;52000;PAGO_DEUDAS;0.13;7.49;0;N
715672458.0;24;8000;2;8.0;HIPOTECA;53000;MEJORAS_HOGAR;0.15;6.03;0;N
789820308.0;25;12000;2;9.0;HIPOTECA;47000;EDUCACIÓN;0.26;6.62;1;N
720142308.0;22;1000;4;6.0;HIPOTECA;53000;PAGO_DEUDAS;0.02;15.27;0;Y
712837233.0;24;6600;3;3.0;ALQUILER;52000;MEJORAS_HOGAR;0.13;;0;N
716891583.0;21;3000;4;5.0;PROPIA;53000;SALUD;0.06;7.51;0;N
708125733.0;26;11500;4;10.0;HIPOTECA;53000;SALUD;0.22;14.65;0;N
819688458.0;26;6600;4;2.0;ALQUILER;54000;PERSONAL;0.12;11.97;0;Y
713953383.0;22;6600;2;0.0;ALQUILER;60000;PAGO_DEUDAS;0.11;10.59;0;N
716484333.0;25;10800;2;9.0;HIPOTECA;53000;INVERSIONES;0.2;7.51;0;N
717087858.0;22;6600;2;4.0;ALQUILER;60000;PERSONAL;0.11;10.99;0;N
714882258.0;26;2800;4;3.0;HIPOTECA;53000;MEJORAS_HOGAR;0.05;6.03;0;N
792300858.0;22;6600;3;5.0;ALQUILER;64000;SALUD;0.1;8.9;0;N
766550808.0;26;12000;4;10.0;HIPOTECA;53000;INVERSIONES;0.23;5.99;0;N
718941183.0;22;5025;3;0.0;HIPOTECA;53000;PAGO_DEUDAS;0.09;7.49;0;N
710785383.0;23;6600;3;3.0;ALQUILER;70000;INVERSIONES;0.09;12.84;0;Y
708516558.0;26;6000;2;3.0;PROPIA;53000;INVERSIONES;0.11;9.99;0;N
711605208.0;25;6600;2;0.0;ALQUILER;97000;INVERSIONES;0.07;;0;N
709350783.0;25;6600;2;9.0;ALQUILER;101877;INVERSIONES;0.06;10.99;0;N
713597658.0;25;12375;3;9.0;HIPOTECA;53000;INVERSIONES;0.23;13.49;0;Y
771230508.0;24;15000;2;4.0;HIPOTECA;53000;INVERSIONES;0.28;;0;N
716510658.0;22;7350;4;6.0;HIPOTECA;53000;INVERSIONES;0.14;14.79;0;Y
719740008.0;25;6625;3;0.0;ALQUILER;13200;PAGO_DEUDAS;0.5;8.63;1;N
710978058.0;23;6625;3;7.0;ALQUILER;16800;EDUCACIÓN;0.39;6.03;1;N
713405133.0;21;6625;2;2.0;ALQUILER;28000;PAGO_DEUDAS;0.24;13.06;1;N
710723958.0;22;24000;4;6.0;HIPOTECA;47000;SALUD;0.51;10.37;1;N
823840458.0;26;6625;2;8.0;ALQUILER;28000;EDUCACIÓN;0.24;12.92;0;N
791754258.0;24;6850;2;8.0;HIPOTECA;53000;INVERSIONES;0.13;6.92;0;N
789472833.0;22;5000;3;6.0;HIPOTECA;53000;PERSONAL;0.09;5.42;0;N
711099408.0;24;6625;2;3.0;ALQUILER;50000;SALUD;0.13;11.22;0;N
745853283.0;24;10000;4;8.0;HIPOTECA;53000;MEJORAS_HOGAR;0.19;14.91;0;N
708519108.0;24;6625;4;3.0;ALQUILER;57100;INVERSIONES;0.12;11.22;0;Y
717790233.0;25;6650;3;0.0;ALQUILER;34000;INVERSIONES;0.2;8.9;0;N
818791833.0;24;6650;2;2.0;ALQUILER;56000;INVERSIONES;0.12;12.69;0;N
823609383.0;21;18000;3;5.0;HIPOTECA;53000;INVERSIONES;0.34;13.8;0;Y
714981483.0;22;6650;4;6.0;ALQUILER;72321;PERSONAL;0.09;;0;N
719373558.0;22;6700;4;0.0;ALQUILER;12000;EDUCACIÓN;0.56;7.66;1;N
713661933.0;21;6700;4;;ALQUILER;21600;PAGO_DEUDAS;0.31;6.92;1;N
714408933.0;23;6700;3;0.0;ALQUILER;24996;EDUCACIÓN;0.27;13.8;0;Y
818710233.0;22;6600;4;4.0;HIPOTECA;53000;INVERSIONES;0.12;14.46;0;Y
716218908.0;26;8000;2;1.0;HIPOTECA;53000;PAGO_DEUDAS;0.15;;0;N
719463708.0;22;6700;3;0.0;ALQUILER;27600;INVERSIONES;0.24;15.31;1;N
714735033.0;22;6700;4;2.0;ALQUILER;36050;PERSONAL;0.19;14.11;1;Y
817958733.0;22;8000;4;6.0;HIPOTECA;53000;INVERSIONES;0.15;16.82;0;N
708397008.0;22;6700;3;3.0;ALQUILER;48000;PAGO_DEUDAS;0.14;11.99;0;N
720547533.0;22;6700;3;2.0;ALQUILER;72204;PERSONAL;0.09;13.47;0;N
708780783.0;26;8000;2;9.0;HIPOTECA;53000;PAGO_DEUDAS;0.15;7.88;0;N
716099958.0;23;6700;2;5.0;ALQUILER;85000;SALUD;0.08;15.23;0;Y
770909433.0;23;16000;3;7.0;HIPOTECA;47000;SALUD;0.34;14.35;1;Y
758178558.0;22;7750;4;6.0;HIPOTECA;53000;PAGO_DEUDAS;0.15;7.14;0;N
716237508.0;21;14400;3;5.0;PROPIA;53000;PERSONAL;0.27;11.36;0;N
712795833.0;22;8000;4;4.0;HIPOTECA;53000;PERSONAL;0.15;16.07;0;Y
709726158.0;23;6725;2;8.0;ALQUILER;70000;PAGO_DEUDAS;0.1;6.62;0;N
822121608.0;26;6750;3;4.0;ALQUILER;41000;EDUCACIÓN;0.16;5.99;0;N
717278808.0;25;6750;2;2.0;ALQUILER;42000;SALUD;0.16;17.27;1;N
712640583.0;25;6775;4;9.0;ALQUILER;75000;INVERSIONES;0.09;7.9;0;N
788772708.0;26;16000;2;8.0;PROPIA;53000;PERSONAL;0.3;10.25;0;N
718892283.0;24;9800;4;3.0;PROPIA;53000;MEJORAS_HOGAR;0.18;7.51;0;N
720294258.0;23;6800;3;6.0;ALQUILER;27600;EDUCACIÓN;0.25;8.9;0;N
721181883.0;22;2250;3;7.0;PROPIA;53000;INVERSIONES;0.04;10.62;0;N
712098033.0;22;6800;3;3.0;ALQUILER;27800;SALUD;0.24;8.49;0;N
712593933.0;24;3350;2;8.0;PROPIA;53000;SALUD;0.06;6.76;0;N
711343233.0;25;6800;3;8.0;ALQUILER;28800;EDUCACIÓN;0.24;9.63;0;N
712394283.0;22;6800;2;1.0;ALQUILER;29120;INVERSIONES;0.23;10.59;0;N
790021233.0;22;10000;3;6.0;HIPOTECA;53000;EDUCACIÓN;0.19;17.39;0;N
711890808.0;24;6800;3;2.0;ALQUILER;30500;EDUCACIÓN;0.22;21.74;1;Y
825850383.0;22;6800;2;6.0;ALQUILER;37000;PERSONAL;0.18;7.14;0;N
714164808.0;22;2500;3;7.0;HIPOTECA;53000;EDUCACIÓN;0.05;7.4;0;N
789533133.0;25;10750;2;2.0;HIPOTECA;53000;INVERSIONES;0.2;11.14;0;N
779523258.0;25;16000;2;10.0;HIPOTECA;53000;SALUD;0.3;12.53;0;N
719617758.0;22;6800;2;1.0;ALQUILER;31500;INVERSIONES;0.22;14.11;1;N
779858058.0;24;6800;3;2.0;ALQUILER;38112;PERSONAL;0.18;7.68;0;N
710423358.0;24;7200;3;0.0;HIPOTECA;53000;MEJORAS_HOGAR;0.14;14.42;0;N
710500983.0;22;6800;2;6.0;ALQUILER;41196;PERSONAL;0.17;11.59;0;Y
711851583.0;21;6800;3;1.0;ALQUILER;45000;PERSONAL;0.15;5.79;0;N
779405133.0;24;6400;2;1.0;HIPOTECA;53000;EDUCACIÓN;0.12;13.67;0;N
796196733.0;23;6800;4;2.0;ALQUILER;46000;INVERSIONES;0.15;15.65;1;Y
719410083.0;23;6800;2;3.0;ALQUILER;46852;MEJORAS_HOGAR;0.15;10.65;1;N
719911458.0;22;4000;2;0.0;HIPOTECA;53000;PAGO_DEUDAS;0.08;10.39;0;N
787506558.0;26;6800;4;4.0;ALQUILER;53000;EDUCACIÓN;0.13;9.91;0;N
719046558.0;21;12000;2;0.0;HIPOTECA;53000;PERSONAL;0.23;13.24;0;N
708291633.0;24;21000;4;6.0;HIPOTECA;53004;INVERSIONES;0.4;10.65;0;N
745124658.0;25;4800;2;3.0;HIPOTECA;53004;INVERSIONES;0.09;5.42;0;N
716466483.0;26;5000;4;3.0;HIPOTECA;53004;PAGO_DEUDAS;0.09;10.0;0;N
715919283.0;24;6800;3;8.0;ALQUILER;54000;MEJORAS_HOGAR;0.13;10.59;0;N
756736008.0;23;10000;3;7.0;HIPOTECA;53004;PERSONAL;0.19;5.79;0;N
772857558.0;24;2400;2;1.0;HIPOTECA;53004;PAGO_DEUDAS;0.05;10.36;0;N
709246683.0;25;2000;4;9.0;PROPIA;53004;EDUCACIÓN;0.04;10.75;0;N
778405458.0;23;6800;4;0.0;ALQUILER;48000;PERSONAL;0.14;6.54;1;N
715128408.0;22;1500;2;6.0;HIPOTECA;53004;EDUCACIÓN;0.03;13.79;0;N
717856983.0;23;6800;2;1.0;ALQUILER;55000;INVERSIONES;0.12;11.49;0;N
778231983.0;22;6800;2;2.0;ALQUILER;55000;EDUCACIÓN;0.12;11.99;0;N
711904008.0;24;6800;2;0.0;ALQUILER;60000;INVERSIONES;0.11;7.51;0;N
714559458.0;22;6800;3;7.0;ALQUILER;65700;PERSONAL;0.1;10.37;0;N
823908858.0;26;13000;3;10.0;PROPIA;53100;INVERSIONES;0.24;7.9;0;N
798011733.0;25;6800;4;8.0;ALQUILER;68004;PAGO_DEUDAS;0.1;8.49;0;N
717945108.0;22;6500;3;4.0;HIPOTECA;53124;EDUCACIÓN;0.12;13.61;0;N
712560558.0;23;25000;3;3.0;HIPOTECA;47148;SALUD;0.53;7.49;1;N
711391308.0;26;4000;3;10.0;HIPOTECA;53155;SALUD;0.08;6.76;0;N
717688233.0;23;7000;3;;HIPOTECA;53160;PAGO_DEUDAS;0.13;7.49;0;N
721093608.0;24;13500;4;8.0;HIPOTECA;53184;PERSONAL;0.25;10.99;0;N
712669983.0;25;6800;2;5.0;ALQUILER;70000;MEJORAS_HOGAR;0.1;5.42;0;N
790017858.0;22;6800;3;6.0;ALQUILER;77182;EDUCACIÓN;0.09;13.22;0;N
789907533.0;25;6500;2;9.0;ALQUILER;96050;SALUD;0.06;14.61;1;N
717666783.0;23;6475;3;4.0;ALQUILER;25000;PAGO_DEUDAS;0.26;9.91;0;N
712012758.0;25;6475;4;1.0;ALQUILER;53000;PERSONAL;0.12;10.59;0;N
720249183.0;23;6475;3;4.0;ALQUILER;80000;PERSONAL;0.08;6.99;1;N
720731808.0;26;6000;3;10.0;HIPOTECA;47360;MEJORAS_HOGAR;0.13;14.61;1;Y
772150983.0;22;6450;3;4.0;ALQUILER;29361;MEJORAS_HOGAR;0.22;;1;N
821813058.0;26;13600;4;3.0;PROPIA;53400;EDUCACIÓN;0.25;10.99;0;N
778152108.0;25;6450;3;1.0;ALQUILER;31000;MEJORAS_HOGAR;0.21;14.42;1;Y
720563958.0;25;15000;3;4.0;PROPIA;53481;EDUCACIÓN;0.28;6.03;0;N
719633508.0;24;6425;2;0.0;ALQUILER;70000;SALUD;0.09;13.72;0;N
716689383.0;23;2000;4;;HIPOTECA;53500;PAGO_DEUDAS;0.04;9.62;0;N
711420258.0;21;6400;3;4.0;ALQUILER;20000;PERSONAL;0.32;10.99;1;N
713177808.0;22;6400;3;3.0;ALQUILER;24000;EDUCACIÓN;0.27;;0;Y
708897408.0;21;6400;3;0.0;ALQUILER;24000;EDUCACIÓN;0.27;10.95;0;N
710855508.0;23;6400;3;0.0;ALQUILER;25000;EDUCACIÓN;0.26;12.84;0;N
710115108.0;24;6400;3;2.0;ALQUILER;26400;SALUD;0.24;10.37;0;N
715303608.0;24;6400;2;3.0;ALQUILER;28000;INVERSIONES;0.23;14.75;0;N
713920158.0;22;6400;4;0.0;ALQUILER;29000;EDUCACIÓN;0.22;;0;Y
710897133.0;25;6400;2;0.0;ALQUILER;29120;MEJORAS_HOGAR;0.22;16.29;1;N
772813458.0;23;6400;4;2.0;ALQUILER;30000;EDUCACIÓN;0.21;6.99;0;N
717947508.0;26;6000;2;3.0;HIPOTECA;53595;PERSONAL;0.11;7.88;0;N
712843983.0;22;6400;2;;ALQUILER;30000;MEJORAS_HOGAR;0.21;15.99;1;N
712998033.0;23;6400;3;3.0;ALQUILER;30000;INVERSIONES;0.21;;0;Y
719279208.0;23;6400;3;2.0;ALQUILER;30000;SALUD;0.21;;0;N
711365133.0;23;15000;4;7.0;HIPOTECA;53664;EDUCACIÓN;0.28;10.75;0;N
720328008.0;21;16000;4;5.0;HIPOTECA;53684;EDUCACIÓN;0.3;15.65;0;Y
718183833.0;22;6400;3;1.0;ALQUILER;30000;PAGO_DEUDAS;0.21;16.0;1;N
717985158.0;23;8600;3;7.0;HIPOTECA;53724;EDUCACIÓN;0.16;6.03;0;N
771928608.0;25;10750;2;9.0;HIPOTECA;53742;MEJORAS_HOGAR;0.2;5.79;0;N
713355708.0;25;6400;4;5.0;ALQUILER;30500;SALUD;0.21;11.49;0;N
816761433.0;26;6400;3;1.0;ALQUILER;31200;INVERSIONES;0.21;7.51;0;N
714245358.0;24;6000;2;4.0;HIPOTECA;53800;PAGO_DEUDAS;0.11;10.99;0;N
716313858.0;23;18000;3;4.0;HIPOTECA;47800;SALUD;0.38;10.95;1;N
714868608.0;22;6000;2;5.0;HIPOTECA;53808;PERSONAL;0.11;8.9;0;N
717273333.0;22;6400;4;0.0;ALQUILER;31224;SALUD;0.2;9.32;0;N
711631158.0;22;11700;2;2.0;HIPOTECA;53832;SALUD;0.22;12.87;0;N
790204983.0;21;12000;2;2.0;HIPOTECA;53851;PAGO_DEUDAS;0.22;10.0;0;N
822051858.0;21;2700;4;;HIPOTECA;53876;PERSONAL;0.05;14.72;0;N
715144383.0;22;11500;4;6.0;HIPOTECA;53913;INVERSIONES;0.21;5.99;0;N
717971208.0;22;6400;4;0.0;PROPIA;53947;PERSONAL;0.12;9.62;0;N
718829358.0;23;2000;3;7.0;HIPOTECA;53976;EDUCACIÓN;0.04;10.74;0;N
714144258.0;26;6400;4;1.0;ALQUILER;31836;INVERSIONES;0.2;14.35;0;N
797666358.0;22;5000;2;6.0;HIPOTECA;54000;SALUD;0.09;6.03;0;N
709965858.0;23;6400;4;4.0;ALQUILER;32000;EDUCACIÓN;0.2;8.9;0;N
779980758.0;24;6400;2;8.0;ALQUILER;33000;SALUD;0.19;9.99;0;N
714127383.0;26;6400;3;2.0;ALQUILER;34200;MEJORAS_HOGAR;0.19;17.49;1;Y
811775883.0;26;5000;2;10.0;HIPOTECA;54000;EDUCACIÓN;0.09;6.62;0;N
799720158.0;21;6400;4;3.0;ALQUILER;35000;SALUD;0.18;12.69;0;N
779380908.0;22;6400;4;4.0;ALQUILER;29000;PAGO_DEUDAS;0.22;15.95;1;Y
713503983.0;22;15750;4;3.0;HIPOTECA;54000;PERSONAL;0.29;6.62;0;N
712137033.0;23;6400;4;2.0;ALQUILER;35000;EDUCACIÓN;0.18;;0;N
715910883.0;26;9600;3;4.0;HIPOTECA;54000;PERSONAL;0.18;6.62;0;N
718142958.0;23;4800;2;7.0;HIPOTECA;54000;EDUCACIÓN;0.09;12.42;0;N
719359458.0;26;6400;3;10.0;ALQUILER;36000;SALUD;0.18;5.99;0;N
714869958.0;23;6400;4;4.0;ALQUILER;37000;PAGO_DEUDAS;0.17;;0;N
771163533.0;23;6000;4;7.0;HIPOTECA;54000;SALUD;0.11;6.03;0;N
709028208.0;26;6400;2;1.0;ALQUILER;37850;PERSONAL;0.17;9.88;0;N
719834208.0;23;7000;3;2.0;HIPOTECA;54000;INVERSIONES;0.13;6.62;0;N
713011683.0;25;15000;4;9.0;PROPIA;54000;EDUCACIÓN;0.28;;0;Y
779305008.0;22;7000;4;5.0;HIPOTECA;54000;SALUD;0.13;10.65;0;N
714506583.0;23;8500;2;5.0;HIPOTECA;54000;INVERSIONES;0.16;12.42;0;N
708450033.0;25;6400;3;3.0;ALQUILER;38000;INVERSIONES;0.17;7.88;0;N
719606133.0;24;6400;2;0.0;ALQUILER;39500;PERSONAL;0.16;10.36;0;N
789772983.0;25;6400;3;;ALQUILER;41508;SALUD;0.15;14.79;0;N
720656883.0;22;25000;3;;PROPIA;54000;PERSONAL;0.46;;0;N
718108758.0;22;6400;3;2.0;ALQUILER;38000;PAGO_DEUDAS;0.17;20.62;1;N
709408983.0;25;7000;3;6.0;HIPOTECA;54000;INVERSIONES;0.13;18.64;0;N
771592458.0;26;6400;4;2.0;ALQUILER;46000;SALUD;0.14;9.67;0;N
778932633.0;22;6400;4;1.0;ALQUILER;46300;EDUCACIÓN;0.14;;0;N
708669408.0;22;15000;2;4.0;HIPOTECA;54000;SALUD;0.28;11.99;0;N
779947908.0;23;5000;3;;HIPOTECA;54000;PAGO_DEUDAS;0.09;9.99;0;N
716007708.0;26;15000;2;0.0;HIPOTECA;48000;EDUCACIÓN;0.31;5.99;1;N
767574108.0;24;5000;4;7.0;HIPOTECA;54000;PERSONAL;0.09;5.42;0;N
712677633.0;22;6500;2;3.0;HIPOTECA;48000;INVERSIONES;0.14;15.99;1;Y
720777558.0;25;5500;4;7.0;HIPOTECA;54000;EDUCACIÓN;0.1;10.59;0;N
708745983.0;26;6400;3;2.0;ALQUILER;48000;PAGO_DEUDAS;0.13;13.47;0;Y
816841083.0;23;1400;4;7.0;HIPOTECA;54000;PAGO_DEUDAS;0.03;5.42;0;N
778849908.0;25;6400;4;0.0;ALQUILER;50000;MEJORAS_HOGAR;0.13;9.91;0;N
779404383.0;25;2250;3;8.0;HIPOTECA;48000;PERSONAL;0.05;8.49;1;N
718607883.0;23;6400;2;6.0;ALQUILER;50000;EDUCACIÓN;0.13;20.2;0;N
710542983.0;24;13000;2;8.0;HIPOTECA;54000;PERSONAL;0.24;7.49;0;N
713381433.0;21;18000;3;5.0;HIPOTECA;48000;PAGO_DEUDAS;0.38;15.62;1;Y
709769283.0;23;6400;2;3.0;ALQUILER;50000;INVERSIONES;0.13;6.91;0;N
721253508.0;24;8500;3;8.0;HIPOTECA;54000;MEJORAS_HOGAR;0.16;10.99;0;N
801037833.0;25;6400;3;0.0;ALQUILER;55000;EDUCACIÓN;0.12;10.71;0;N
711452583.0;22;5000;2;4.0;HIPOTECA;54000;EDUCACIÓN;0.09;15.62;0;N
708176208.0;24;6400;3;2.0;ALQUILER;49200;SALUD;0.13;;1;N
716474358.0;22;2000;3;2.0;PROPIA;54000;INVERSIONES;0.04;10.99;0;N
716697708.0;25;12000;3;7.0;HIPOTECA;54000;PERSONAL;0.22;16.49;0;Y
713121408.0;24;8000;4;5.0;HIPOTECA;54000;PERSONAL;0.15;7.49;0;N
794567133.0;24;8000;3;3.0;HIPOTECA;54000;PERSONAL;0.15;10.99;0;N
717609633.0;24;6400;4;2.0;ALQUILER;60000;PAGO_DEUDAS;0.11;;0;N
708899283.0;23;8800;4;7.0;HIPOTECA;54000;SALUD;0.16;10.99;0;N
772415808.0;22;6400;3;3.0;ALQUILER;62502;PERSONAL;0.1;11.71;0;N
716176683.0;22;6400;3;2.0;ALQUILER;62758;EDUCACIÓN;0.1;8.49;0;N
709245783.0;24;4000;2;5.0;HIPOTECA;54000;INVERSIONES;0.07;5.42;0;N
711900033.0;23;2000;2;7.0;HIPOTECA;54000;PERSONAL;0.04;5.42;0;N
712566258.0;24;11000;2;5.0;HIPOTECA;54000;INVERSIONES;0.2;5.42;0;N
712829808.0;24;6400;2;2.0;ALQUILER;65000;PAGO_DEUDAS;0.1;10.65;0;N
712732908.0;24;6400;4;1.0;ALQUILER;65000;INVERSIONES;0.1;9.99;0;N
717908208.0;23;3000;2;8.0;HIPOTECA;54000;INVERSIONES;0.06;5.42;0;N
826136283.0;21;6400;4;4.0;ALQUILER;70000;PERSONAL;0.09;17.49;0;N
778714833.0;22;3000;3;6.0;HIPOTECA;54000;PAGO_DEUDAS;0.06;10.0;0;N
778659108.0;25;13000;4;2.0;HIPOTECA;54000;MEJORAS_HOGAR;0.24;6.92;0;N
720507108.0;22;6400;2;2.0;ALQUILER;71500;EDUCACIÓN;0.09;13.11;0;Y
720374808.0;22;6400;2;5.0;ALQUILER;72000;EDUCACIÓN;0.09;6.91;0;N
719592483.0;26;5000;3;3.0;HIPOTECA;54000;SALUD;0.09;5.79;0;N
716751858.0;25;6400;2;5.0;ALQUILER;75000;PERSONAL;0.09;15.99;0;Y
779302233.0;26;6400;4;6.0;ALQUILER;69000;EDUCACIÓN;0.09;16.4;1;Y
714702033.0;26;7200;2;10.0;HIPOTECA;54000;MEJORAS_HOGAR;0.13;5.42;0;N
779122908.0;25;4000;3;2.0;HIPOTECA;54000;PERSONAL;0.07;11.11;0;N
710676483.0;24;6400;4;4.0;ALQUILER;75000;INVERSIONES;0.09;10.36;0;N
827712108.0;24;6400;3;0.0;ALQUILER;76800;EDUCACIÓN;0.08;7.51;0;N
769200858.0;25;8000;4;9.0;HIPOTECA;54000;INVERSIONES;0.15;6.92;0;N
779114283.0;25;8400;4;4.0;HIPOTECA;54000;SALUD;0.16;11.11;0;N
716201133.0;24;6400;4;6.0;ALQUILER;80000;SALUD;0.08;7.49;0;N
771061008.0;21;20000;2;5.0;PROPIA;54000;INVERSIONES;0.37;10.74;0;N
817968783.0;25;5100;4;5.0;HIPOTECA;54000;PAGO_DEUDAS;0.09;9.62;0;N
717042333.0;24;6400;3;2.0;ALQUILER;93500;INVERSIONES;0.07;13.23;0;Y
826480308.0;22;6400;4;6.0;ALQUILER;110000;SALUD;0.06;9.32;0;N
720307683.0;25;6000;4;1.0;HIPOTECA;54000;EDUCACIÓN;0.11;6.17;0;N
709618308.0;25;6400;3;9.0;ALQUILER;110500;INVERSIONES;0.06;13.67;0;N
710119233.0;24;6400;2;8.0;ALQUILER;112000;MEJORAS_HOGAR;0.06;6.62;0;N
789419658.0;22;13200;4;6.0;HIPOTECA;54000;PAGO_DEUDAS;0.24;9.99;0;N
712755783.0;22;12000;3;5.0;HIPOTECA;54000;EDUCACIÓN;0.22;12.23;0;Y
813967983.0;23;1400;2;8.0;HIPOTECA;48000;SALUD;0.03;14.83;1;Y
789800358.0;24;6800;3;0.0;ALQUILER;77500;PAGO_DEUDAS;0.09;10.99;0;N
715466133.0;24;4000;4;8.0;HIPOTECA;54000;MEJORAS_HOGAR;0.07;9.99;0;N
717659883.0;26;10000;4;5.0;HIPOTECA;54000;EDUCACIÓN;0.19;8.88;0;N
720824883.0;24;6800;2;7.0;ALQUILER;74000;PAGO_DEUDAS;0.09;20.3;1;Y
781942983.0;26;5000;2;11.0;HIPOTECA;48000;SALUD;0.1;7.14;1;N
779551533.0;26;6800;3;1.0;ALQUILER;87360;EDUCACIÓN;0.08;12.99;0;N
714405183.0;23;2700;3;4.0;HIPOTECA;54000;SALUD;0.05;11.86;0;N
801783108.0;22;4000;4;1.0;HIPOTECA;54000;SALUD;0.07;13.98;0;N
779839758.0;23;6800;2;3.0;ALQUILER;124000;PAGO_DEUDAS;0.05;6.03;0;N
