id_cliente;antiguedad_cliente;estado_civil;estado_cliente;gastos_ult_12m;genero;limite_credito_tc;nivel_educativo;nivel_tarjeta;operaciones_ult_12m;personas_a_cargo
708602283.0;36.0;CASADO;ACTIVO;3941.0;F;2887.0;UNIVERSITARIO_INCOMPLETO;Blue;82.0;4.0
794675058.0;21.0;CASADO;PASIVO;2491.0;M;5015.0;UNIVERSITARIO_COMPLETO;Blue;43.0;3.0
809452383.0;32.0;CASADO;ACTIVO;4733.0;F;1438.3;UNIVERSITARIO_COMPLETO;Blue;89.0;2.0
767553333.0;39.0;SOLTERO;PASIVO;2600.0;M;8383.0;UNIVERSITARIO_COMPLETO;Blue;44.0;3.0
714413283.0;40.0;CASADO;ACTIVO;4629.0;M;10879.0;DESCONOCIDO;Blue;69.0;3.0
712407783.0;28.0;SOLTERO;ACTIVO;4452.0;F;1809.0;UNIVERSITARIO_COMPLETO;Blue;83.0;1.0
720062508.0;28.0;CASADO;PASIVO;2527.0;F;1628.0;DESCONOCIDO;Blue;41.0;2.0
717878883.0;36.0;SOLTERO;ACTIVO;4463.0;F;1438.3;DESCONOCIDO;Blue;71.0;3.0
753208833.0;36.0;CASADO;ACTIVO;3967.0;F;2311.0;UNIVERSITARIO_INCOMPLETO;Blue;71.0;5.0
721241583.0;43.0;CASADO;ACTIVO;2935.0;F;2109.0;UNIVERSITARIO_COMPLETO;Blue;60.0;3.0
713695158.0;40.0;DIVORCIADO;ACTIVO;5019.0;F;1562.0;UNIVERSITARIO_INCOMPLETO;Blue;78.0;4.0
823878408.0;35.0;CASADO;ACTIVO;4824.0;M;2981.0;UNIVERSITARIO_COMPLETO;Blue;76.0;4.0
809616108.0;33.0;SOLTERO;PASIVO;2812.0;F;1568.0;SECUNDARIO_COMPLETO;Blue;59.0;2.0
779533983.0;31.0;DIVORCIADO;ACTIVO;4412.0;M;5295.0;UNIVERSITARIO_INCOMPLETO;Blue;90.0;2.0
713583408.0;37.0;SOLTERO;PASIVO;2179.0;F;4708.0;UNIVERSITARIO_COMPLETO;Blue;50.0;4.0
714037308.0;50.0;CASADO;ACTIVO;4798.0;M;2210.0;SECUNDARIO_COMPLETO;Blue;86.0;2.0
715581633.0;45.0;CASADO;ACTIVO;5085.0;F;1972.0;DESCONOCIDO;Blue;73.0;3.0
795684783.0;42.0;SOLTERO;ACTIVO;3149.0;M;2384.0;SECUNDARIO_COMPLETO;Blue;59.0;4.0
718645308.0;36.0;CASADO;ACTIVO;4730.0;M;2311.0;UNIVERSITARIO_INCOMPLETO;Blue;89.0;4.0
717870108.0;37.0;DESCONOCIDO;ACTIVO;4841.0;F;1912.0;DESCONOCIDO;Blue;81.0;4.0
815515158.0;44.0;SOLTERO;ACTIVO;4240.0;F;2147.0;DESCONOCIDO;Blue;69.0;2.0
715058433.0;36.0;CASADO;ACTIVO;5125.0;F;3006.0;UNIVERSITARIO_INCOMPLETO;Blue;87.0;4.0
794771208.0;46.0;SOLTERO;ACTIVO;3724.0;M;2735.0;DESCONOCIDO;Blue;66.0;3.0
720180633.0;36.0;CASADO;ACTIVO;4128.0;M;3390.0;UNIVERSITARIO_INCOMPLETO;Blue;73.0;2.0
778933983.0;39.0;DESCONOCIDO;ACTIVO;3882.0;F;11249.0;UNIVERSITARIO_INCOMPLETO;Blue;55.0;0.0
815539233.0;49.0;SOLTERO;PASIVO;1201.0;M;34516.0;SECUNDARIO_COMPLETO;Silver;22.0;4.0
708108333.0;36.0;CASADO;PASIVO;1507.0;F;5590.0;UNIVERSITARIO_COMPLETO;Blue;32.0;3.0
717960033.0;44.0;SOLTERO;ACTIVO;4084.0;F;2484.0;UNIVERSITARIO_COMPLETO;Blue;86.0;1.0
708972783.0;37.0;CASADO;PASIVO;2297.0;F;1745.0;UNIVERSITARIO_INCOMPLETO;Blue;44.0;4.0
714013983.0;36.0;CASADO;PASIVO;2109.0;F;1586.0;POSGRADO_INCOMPLETO;Blue;41.0;4.0
711540108.0;33.0;DESCONOCIDO;PASIVO;2316.0;F;1438.3;POSGRADO_COMPLETO;Blue;48.0;4.0
713957283.0;23.0;CASADO;PASIVO;2119.0;F;3214.0;UNIVERSITARIO_INCOMPLETO;Blue;44.0;4.0
825368658.0;36.0;SOLTERO;ACTIVO;4795.0;F;2932.0;SECUNDARIO_COMPLETO;Blue;82.0;4.0
721154208.0;36.0;CASADO;ACTIVO;4933.0;F;2882.0;DESCONOCIDO;Blue;103.0;1.0
718572408.0;36.0;DESCONOCIDO;ACTIVO;4774.0;F;2658.0;POSGRADO_INCOMPLETO;Blue;92.0;5.0
749571633.0;37.0;DESCONOCIDO;ACTIVO;4262.0;F;5589.0;UNIVERSITARIO_INCOMPLETO;Blue;75.0;2.0
713914683.0;36.0;SOLTERO;ACTIVO;4819.0;F;1484.0;UNIVERSITARIO_COMPLETO;Blue;74.0;1.0
713301633.0;36.0;SOLTERO;ACTIVO;4402.0;F;1678.0;POSGRADO_COMPLETO;Blue;87.0;3.0
711494208.0;36.0;CASADO;ACTIVO;5092.0;M;2846.0;DESCONOCIDO;Blue;86.0;2.0
713906508.0;36.0;SOLTERO;ACTIVO;3892.0;F;2837.0;DESCONOCIDO;Blue;69.0;3.0
708768258.0;43.0;CASADO;ACTIVO;4678.0;F;2066.0;POSGRADO_COMPLETO;Blue;91.0;4.0
719538183.0;36.0;CASADO;ACTIVO;4105.0;M;20789.0;SECUNDARIO_COMPLETO;Blue;67.0;1.0
711399408.0;25.0;DIVORCIADO;PASIVO;2462.0;F;12373.0;UNIVERSITARIO_COMPLETO;Blue;40.0;2.0
711716133.0;34.0;CASADO;PASIVO;2360.0;F;1585.0;SECUNDARIO_COMPLETO;Blue;40.0;3.0
720872433.0;28.0;SOLTERO;PASIVO;2867.0;F;3911.0;UNIVERSITARIO_INCOMPLETO;Blue;42.0;1.0
718957083.0;35.0;SOLTERO;ACTIVO;4797.0;F;1449.0;UNIVERSITARIO_COMPLETO;Blue;88.0;1.0
779403558.0;45.0;CASADO;ACTIVO;4611.0;F;1737.0;DESCONOCIDO;Blue;73.0;0.0
788994783.0;35.0;SOLTERO;ACTIVO;4519.0;F;1815.0;UNIVERSITARIO_COMPLETO;Blue;76.0;3.0
803380383.0;40.0;DIVORCIADO;ACTIVO;4615.0;F;1592.0;UNIVERSITARIO_COMPLETO;Blue;90.0;5.0
716766033.0;31.0;SOLTERO;ACTIVO;4439.0;F;1768.0;DESCONOCIDO;Blue;65.0;4.0
757300008.0;37.0;SOLTERO;ACTIVO;4251.0;F;8128.0;UNIVERSITARIO_COMPLETO;Blue;80.0;2.0
810986883.0;40.0;SOLTERO;ACTIVO;4808.0;F;2557.0;SECUNDARIO_COMPLETO;Blue;83.0;0.0
819200133.0;39.0;DESCONOCIDO;ACTIVO;4646.0;M;2991.0;UNIVERSITARIO_COMPLETO;Blue;62.0;3.0
710410158.0;38.0;DESCONOCIDO;PASIVO;1592.0;M;34516.0;UNIVERSITARIO_COMPLETO;Blue;35.0;2.0
714488433.0;36.0;CASADO;ACTIVO;4837.0;M;19099.0;DESCONOCIDO;Blue;77.0;2.0
714267858.0;37.0;SOLTERO;ACTIVO;4934.0;F;4559.0;SECUNDARIO_COMPLETO;Blue;76.0;2.0
827062158.0;54.0;SOLTERO;ACTIVO;4192.0;M;22981.0;SECUNDARIO_COMPLETO;Blue;66.0;2.0
710669733.0;36.0;SOLTERO;ACTIVO;4922.0;F;2358.0;UNIVERSITARIO_COMPLETO;Blue;80.0;1.0
716498883.0;36.0;SOLTERO;ACTIVO;3577.0;M;22067.0;UNIVERSITARIO_COMPLETO;Blue;64.0;4.0
780529908.0;30.0;SOLTERO;ACTIVO;5098.0;F;2023.0;UNIVERSITARIO_INCOMPLETO;Blue;79.0;3.0
714028083.0;31.0;SOLTERO;ACTIVO;4095.0;F;2222.0;DESCONOCIDO;Blue;65.0;1.0
714572208.0;36.0;SOLTERO;ACTIVO;4297.0;M;1438.3;UNIVERSITARIO_COMPLETO;Blue;65.0;2.0
715530258.0;37.0;SOLTERO;PASIVO;2353.0;F;4848.0;POSGRADO_INCOMPLETO;Blue;53.0;2.0
708976908.0;36.0;SOLTERO;PASIVO;2131.0;M;8958.0;POSGRADO_INCOMPLETO;Blue;43.0;3.0
721409358.0;21.0;SOLTERO;ACTIVO;4547.0;F;1937.0;UNIVERSITARIO_INCOMPLETO;Blue;73.0;1.0
809311758.0;35.0;SOLTERO;ACTIVO;4429.0;M;25219.0;DESCONOCIDO;Silver;87.0;3.0
789087858.0;48.0;CASADO;ACTIVO;4589.0;F;3361.0;UNIVERSITARIO_COMPLETO;Blue;69.0;0.0
711264033.0;36.0;DIVORCIADO;ACTIVO;4973.0;M;4786.0;POSGRADO_COMPLETO;Blue;74.0;3.0
770180808.0;31.0;SOLTERO;ACTIVO;5001.0;F;1438.3;UNIVERSITARIO_COMPLETO;Blue;91.0;4.0
789271533.0;40.0;SOLTERO;ACTIVO;4653.0;F;1438.3;POSGRADO_COMPLETO;Blue;74.0;1.0
720152058.0;35.0;SOLTERO;ACTIVO;4965.0;F;2725.0;POSGRADO_COMPLETO;Blue;85.0;1.0
712602708.0;36.0;DESCONOCIDO;PASIVO;2039.0;M;1815.0;DESCONOCIDO;Blue;34.0;3.0
826490133.0;38.0;DIVORCIADO;ACTIVO;4685.0;F;10039.0;UNIVERSITARIO_INCOMPLETO;Blue;76.0;4.0
771422883.0;45.0;CASADO;PASIVO;2705.0;F;1759.0;UNIVERSITARIO_COMPLETO;Blue;35.0;3.0
808669083.0;47.0;CASADO;ACTIVO;5015.0;F;1438.3;UNIVERSITARIO_COMPLETO;Blue;68.0;1.0
717966933.0;37.0;CASADO;ACTIVO;5024.0;F;2467.0;UNIVERSITARIO_INCOMPLETO;Blue;81.0;5.0
717570258.0;35.0;CASADO;ACTIVO;4455.0;M;2206.0;UNIVERSITARIO_COMPLETO;Blue;67.0;5.0
708703308.0;26.0;CASADO;PASIVO;2183.0;F;2045.0;DESCONOCIDO;Blue;39.0;1.0
709077933.0;18.0;CASADO;ACTIVO;4460.0;F;5422.0;SECUNDARIO_COMPLETO;Blue;62.0;0.0
820047858.0;39.0;DESCONOCIDO;PASIVO;2096.0;F;3017.0;UNIVERSITARIO_COMPLETO;Blue;50.0;4.0
789508758.0;46.0;SOLTERO;ACTIVO;3669.0;F;4170.0;DESCONOCIDO;Blue;67.0;2.0
780653208.0;36.0;CASADO;ACTIVO;3784.0;F;3300.0;UNIVERSITARIO_INCOMPLETO;Blue;55.0;3.0
715200783.0;36.0;CASADO;ACTIVO;5209.0;F;2015.0;UNIVERSITARIO_COMPLETO;Blue;76.0;2.0
710526633.0;34.0;SOLTERO;ACTIVO;4855.0;M;2048.0;DESCONOCIDO;Blue;88.0;2.0
708186933.0;36.0;SOLTERO;PASIVO;2254.0;M;1819.0;UNIVERSITARIO_COMPLETO;Blue;45.0;1.0
714186108.0;19.0;SOLTERO;ACTIVO;4126.0;F;2152.0;DESCONOCIDO;Blue;71.0;2.0
708894183.0;44.0;SOLTERO;ACTIVO;4485.0;M;34516.0;UNIVERSITARIO_INCOMPLETO;Silver;86.0;3.0
778937583.0;29.0;CASADO;ACTIVO;4382.0;F;2228.0;UNIVERSITARIO_INCOMPLETO;Blue;83.0;3.0
751607058.0;38.0;CASADO;ACTIVO;4413.0;M;1686.0;POSGRADO_COMPLETO;Blue;77.0;2.0
708498033.0;36.0;CASADO;PASIVO;2789.0;F;2279.0;DESCONOCIDO;Blue;52.0;3.0
718194858.0;35.0;SOLTERO;ACTIVO;4940.0;F;1942.0;UNIVERSITARIO_COMPLETO;Blue;88.0;5.0
815315058.0;43.0;CASADO;PASIVO;2520.0;F;1438.3;SECUNDARIO_COMPLETO;Blue;45.0;4.0
827123883.0;49.0;SOLTERO;ACTIVO;4472.0;M;3858.0;SECUNDARIO_COMPLETO;Blue;92.0;4.0
711473058.0;32.0;DIVORCIADO;ACTIVO;3870.0;M;11651.0;UNIVERSITARIO_COMPLETO;Blue;64.0;4.0
715197633.0;38.0;DESCONOCIDO;ACTIVO;4658.0;M;9449.0;UNIVERSITARIO_INCOMPLETO;Blue;93.0;3.0
713512308.0;41.0;SOLTERO;PASIVO;2229.0;F;3423.0;UNIVERSITARIO_COMPLETO;Blue;45.0;0.0
709581483.0;21.0;CASADO;PASIVO;2373.0;F;2984.0;POSGRADO_COMPLETO;Blue;53.0;4.0
790023408.0;39.0;SOLTERO;ACTIVO;4037.0;F;2915.0;DESCONOCIDO;Blue;83.0;3.0
720403008.0;38.0;CASADO;ACTIVO;4918.0;F;11486.0;UNIVERSITARIO_INCOMPLETO;Blue;79.0;3.0
711201108.0;29.0;SOLTERO;PASIVO;2284.0;F;1653.0;SECUNDARIO_COMPLETO;Blue;35.0;3.0
708784083.0;36.0;SOLTERO;ACTIVO;4307.0;F;2723.0;UNIVERSITARIO_INCOMPLETO;Blue;83.0;3.0
712838358.0;31.0;CASADO;ACTIVO;4702.0;F;1438.3;UNIVERSITARIO_INCOMPLETO;Blue;84.0;4.0
716581983.0;36.0;CASADO;ACTIVO;4792.0;F;4384.0;UNIVERSITARIO_INCOMPLETO;Blue;91.0;0.0
716930133.0;36.0;DESCONOCIDO;ACTIVO;4594.0;F;1824.0;SECUNDARIO_COMPLETO;Blue;86.0;3.0
808981608.0;45.0;CASADO;ACTIVO;4220.0;F;5452.0;UNIVERSITARIO_INCOMPLETO;Blue;66.0;2.0
714887808.0;36.0;SOLTERO;PASIVO;2279.0;F;1818.0;UNIVERSITARIO_INCOMPLETO;Blue;50.0;1.0
811942983.0;50.0;CASADO;ACTIVO;4836.0;M;17627.0;SECUNDARIO_COMPLETO;Blue;74.0;2.0
715565058.0;16.0;DESCONOCIDO;ACTIVO;4479.0;F;1438.3;UNIVERSITARIO_INCOMPLETO;Blue;70.0;1.0
719153433.0;38.0;CASADO;ACTIVO;4972.0;F;2542.0;UNIVERSITARIO_INCOMPLETO;Blue;79.0;4.0
714519408.0;36.0;CASADO;PASIVO;1979.0;F;5357.0;UNIVERSITARIO_INCOMPLETO;Blue;48.0;3.0
709714008.0;39.0;SOLTERO;PASIVO;2325.0;F;9248.0;DESCONOCIDO;Blue;45.0;1.0
809127858.0;46.0;SOLTERO;ACTIVO;4807.0;F;2275.0;POSGRADO_INCOMPLETO;Blue;72.0;1.0
713935533.0;29.0;SOLTERO;ACTIVO;3966.0;M;19360.0;UNIVERSITARIO_COMPLETO;Silver;78.0;3.0
712740108.0;33.0;DIVORCIADO;PASIVO;2371.0;F;1706.0;UNIVERSITARIO_INCOMPLETO;Blue;45.0;4.0
710243208.0;44.0;CASADO;ACTIVO;4846.0;F;1707.0;DESCONOCIDO;Blue;80.0;4.0
720251358.0;36.0;DIVORCIADO;PASIVO;2313.0;F;3591.0;SECUNDARIO_COMPLETO;Blue;43.0;2.0
708870408.0;43.0;SOLTERO;ACTIVO;4271.0;M;3844.0;DESCONOCIDO;Blue;56.0;4.0
795844983.0;39.0;CASADO;ACTIVO;3916.0;F;2851.0;SECUNDARIO_COMPLETO;Blue;64.0;3.0
713531808.0;28.0;CASADO;ACTIVO;4475.0;F;1438.3;POSGRADO_COMPLETO;Blue;74.0;1.0
828294933.0;45.0;CASADO;PASIVO;2519.0;F;2951.0;SECUNDARIO_COMPLETO;Blue;36.0;3.0
715778358.0;26.0;CASADO;ACTIVO;3643.0;M;34516.0;UNIVERSITARIO_COMPLETO;Blue;59.0;5.0
712307283.0;37.0;SOLTERO;PASIVO;2239.0;M;9090.0;UNIVERSITARIO_INCOMPLETO;Blue;43.0;1.0
710637183.0;40.0;SOLTERO;ACTIVO;4538.0;F;2300.0;UNIVERSITARIO_COMPLETO;Blue;71.0;4.0
712781883.0;36.0;CASADO;ACTIVO;5121.0;F;2611.0;UNIVERSITARIO_INCOMPLETO;Blue;83.0;1.0
778910883.0;34.0;CASADO;PASIVO;2169.0;M;1837.0;DESCONOCIDO;Blue;43.0;2.0
709664658.0;27.0;DESCONOCIDO;ACTIVO;4071.0;M;22863.0;DESCONOCIDO;Blue;69.0;4.0
717574683.0;46.0;CASADO;ACTIVO;4756.0;F;2192.0;DESCONOCIDO;Blue;85.0;3.0
771497283.0;28.0;DIVORCIADO;ACTIVO;4736.0;F;2917.0;SECUNDARIO_COMPLETO;Blue;79.0;2.0
714991608.0;31.0;SOLTERO;ACTIVO;4300.0;F;1438.3;SECUNDARIO_COMPLETO;Blue;68.0;3.0
715495308.0;36.0;SOLTERO;ACTIVO;3923.0;F;8919.0;UNIVERSITARIO_COMPLETO;Blue;73.0;4.0
779848383.0;21.0;SOLTERO;PASIVO;2348.0;F;1784.0;UNIVERSITARIO_COMPLETO;Blue;47.0;3.0
712431183.0;37.0;SOLTERO;ACTIVO;5282.0;F;2164.0;UNIVERSITARIO_INCOMPLETO;Blue;80.0;2.0
714895608.0;38.0;SOLTERO;ACTIVO;4364.0;F;2792.0;DESCONOCIDO;Blue;62.0;2.0
718324983.0;49.0;CASADO;ACTIVO;4522.0;F;1634.0;UNIVERSITARIO_INCOMPLETO;Blue;83.0;0.0
713541033.0;32.0;SOLTERO;ACTIVO;4571.0;F;2144.0;UNIVERSITARIO_INCOMPLETO;Blue;85.0;1.0
789698733.0;27.0;CASADO;ACTIVO;4438.0;F;4788.0;UNIVERSITARIO_INCOMPLETO;Blue;78.0;4.0
771989733.0;26.0;SOLTERO;ACTIVO;4413.0;M;3664.0;DESCONOCIDO;Blue;65.0;2.0
787514433.0;23.0;CASADO;ACTIVO;5075.0;F;2164.0;UNIVERSITARIO_INCOMPLETO;Blue;71.0;3.0
811081083.0;43.0;SOLTERO;ACTIVO;4359.0;F;1532.0;UNIVERSITARIO_INCOMPLETO;Blue;78.0;3.0
715579233.0;40.0;SOLTERO;ACTIVO;4861.0;F;3659.0;POSGRADO_COMPLETO;Blue;74.0;3.0
781930233.0;37.0;CASADO;ACTIVO;4717.0;F;2946.0;SECUNDARIO_COMPLETO;Blue;70.0;2.0
717371583.0;36.0;SOLTERO;PASIVO;1954.0;F;1883.0;UNIVERSITARIO_INCOMPLETO;Blue;45.0;2.0
716825808.0;36.0;DIVORCIADO;ACTIVO;4063.0;F;2697.0;UNIVERSITARIO_INCOMPLETO;Blue;75.0;3.0
757053408.0;40.0;SOLTERO;ACTIVO;3578.0;F;3811.0;UNIVERSITARIO_COMPLETO;Blue;76.0;1.0
788418933.0;27.0;CASADO;ACTIVO;5000.0;F;1613.0;UNIVERSITARIO_COMPLETO;Blue;85.0;2.0
788898933.0;27.0;CASADO;ACTIVO;5198.0;F;2043.0;UNIVERSITARIO_INCOMPLETO;Blue;77.0;4.0
712163433.0;29.0;CASADO;PASIVO;2164.0;M;1684.0;UNIVERSITARIO_INCOMPLETO;Blue;36.0;3.0
820868508.0;43.0;CASADO;ACTIVO;5192.0;M;7106.0;UNIVERSITARIO_INCOMPLETO;Blue;75.0;2.0
717343833.0;34.0;DESCONOCIDO;ACTIVO;4518.0;F;3127.0;UNIVERSITARIO_INCOMPLETO;Blue;86.0;5.0
789240258.0;35.0;SOLTERO;ACTIVO;4904.0;F;2784.0;UNIVERSITARIO_INCOMPLETO;Blue;81.0;2.0
716951658.0;38.0;SOLTERO;ACTIVO;4281.0;F;5536.0;SECUNDARIO_COMPLETO;Blue;82.0;3.0
718932633.0;35.0;CASADO;ACTIVO;4301.0;F;1717.0;UNIVERSITARIO_INCOMPLETO;Blue;64.0;3.0
712771233.0;36.0;SOLTERO;ACTIVO;4461.0;M;2516.0;DESCONOCIDO;Blue;80.0;3.0
789637308.0;39.0;DIVORCIADO;PASIVO;2580.0;F;3076.0;UNIVERSITARIO_INCOMPLETO;Blue;50.0;2.0
717247383.0;36.0;SOLTERO;ACTIVO;4789.0;M;7514.0;UNIVERSITARIO_COMPLETO;Blue;69.0;4.0
714842208.0;36.0;CASADO;ACTIVO;4357.0;F;2804.0;UNIVERSITARIO_COMPLETO;Blue;69.0;2.0
713592408.0;28.0;CASADO;ACTIVO;3391.0;F;2590.0;SECUNDARIO_COMPLETO;Blue;66.0;3.0
711487533.0;38.0;CASADO;PASIVO;1687.0;F;1438.3;DESCONOCIDO;Blue;38.0;3.0
709314408.0;29.0;SOLTERO;ACTIVO;4516.0;F;4938.0;UNIVERSITARIO_INCOMPLETO;Blue;82.0;2.0
715957233.0;36.0;SOLTERO;ACTIVO;4694.0;M;19940.0;UNIVERSITARIO_INCOMPLETO;Blue;75.0;3.0
719414658.0;36.0;SOLTERO;ACTIVO;4880.0;F;12366.0;UNIVERSITARIO_COMPLETO;Blue;76.0;0.0
715306983.0;36.0;CASADO;PASIVO;2833.0;M;1866.0;SECUNDARIO_COMPLETO;Blue;42.0;5.0
794172033.0;52.0;DIVORCIADO;PASIVO;2347.0;F;1817.0;POSGRADO_INCOMPLETO;Blue;45.0;1.0
719632683.0;30.0;SOLTERO;ACTIVO;4500.0;M;2583.0;UNIVERSITARIO_COMPLETO;Blue;83.0;3.0
708136908.0;53.0;SOLTERO;ACTIVO;4655.0;F;2616.0;UNIVERSITARIO_COMPLETO;Blue;68.0;0.0
721393083.0;45.0;SOLTERO;ACTIVO;5035.0;F;6053.0;DESCONOCIDO;Blue;64.0;3.0
709455108.0;33.0;CASADO;ACTIVO;3768.0;F;2393.0;DESCONOCIDO;Blue;79.0;4.0
767058183.0;46.0;DIVORCIADO;ACTIVO;4485.0;F;3424.0;UNIVERSITARIO_COMPLETO;Blue;61.0;1.0
770800683.0;35.0;CASADO;ACTIVO;4956.0;F;2640.0;POSGRADO_INCOMPLETO;Blue;72.0;3.0
779651058.0;42.0;SOLTERO;ACTIVO;4797.0;F;1931.0;DESCONOCIDO;Blue;65.0;0.0
710443833.0;38.0;SOLTERO;ACTIVO;4516.0;M;2123.0;DESCONOCIDO;Blue;78.0;2.0
717725433.0;44.0;CASADO;PASIVO;2258.0;F;1606.0;UNIVERSITARIO_COMPLETO;Blue;37.0;2.0
720600858.0;26.0;CASADO;ACTIVO;3695.0;M;5633.0;UNIVERSITARIO_COMPLETO;Blue;75.0;4.0
717797658.0;45.0;CASADO;ACTIVO;4970.0;F;1438.3;UNIVERSITARIO_COMPLETO;Blue;87.0;2.0
779458383.0;32.0;CASADO;ACTIVO;4248.0;F;2590.0;SECUNDARIO_COMPLETO;Blue;73.0;3.0
788767983.0;24.0;SOLTERO;ACTIVO;4273.0;M;4556.0;DESCONOCIDO;Blue;82.0;5.0
711994458.0;39.0;CASADO;ACTIVO;4234.0;F;1537.0;SECUNDARIO_COMPLETO;Blue;75.0;4.0
713948808.0;47.0;SOLTERO;ACTIVO;4873.0;M;1602.0;SECUNDARIO_COMPLETO;Blue;97.0;3.0
710456658.0;31.0;CASADO;ACTIVO;5130.0;F;2080.0;UNIVERSITARIO_COMPLETO;Blue;82.0;4.0
771531708.0;34.0;SOLTERO;ACTIVO;4683.0;F;7565.0;DESCONOCIDO;Blue;87.0;2.0
713546883.0;29.0;DIVORCIADO;ACTIVO;5039.0;M;4786.0;UNIVERSITARIO_COMPLETO;Blue;76.0;2.0
711447783.0;38.0;SOLTERO;ACTIVO;5000.0;F;2375.0;UNIVERSITARIO_COMPLETO;Blue;76.0;2.0
713746608.0;37.0;CASADO;ACTIVO;4240.0;F;8446.0;SECUNDARIO_COMPLETO;Blue;67.0;2.0
718020408.0;36.0;CASADO;ACTIVO;4393.0;F;1977.0;UNIVERSITARIO_COMPLETO;Blue;72.0;1.0
719475633.0;30.0;CASADO;ACTIVO;4319.0;M;13908.0;POSGRADO_INCOMPLETO;Blue;81.0;3.0
719654283.0;42.0;CASADO;ACTIVO;4642.0;F;19220.0;UNIVERSITARIO_COMPLETO;Silver;81.0;2.0
720114633.0;30.0;SOLTERO;ACTIVO;5056.0;F;2709.0;SECUNDARIO_COMPLETO;Blue;89.0;5.0
816315558.0;33.0;SOLTERO;ACTIVO;4439.0;M;1503.0;SECUNDARIO_COMPLETO;Blue;77.0;1.0
714520233.0;36.0;CASADO;PASIVO;1992.0;F;1708.0;UNIVERSITARIO_COMPLETO;Blue;38.0;0.0
712567083.0;36.0;CASADO;ACTIVO;4986.0;M;9186.0;SECUNDARIO_COMPLETO;Blue;88.0;1.0
711302883.0;46.0;SOLTERO;ACTIVO;4194.0;F;2165.0;UNIVERSITARIO_COMPLETO;Blue;72.0;0.0
719775408.0;36.0;SOLTERO;ACTIVO;5020.0;F;1438.3;SECUNDARIO_COMPLETO;Blue;85.0;4.0
712070208.0;50.0;SOLTERO;ACTIVO;4141.0;F;6673.0;UNIVERSITARIO_INCOMPLETO;Blue;82.0;1.0
718641483.0;42.0;CASADO;ACTIVO;4519.0;F;2404.0;UNIVERSITARIO_COMPLETO;Blue;72.0;3.0
710690733.0;35.0;CASADO;PASIVO;2816.0;F;1666.0;UNIVERSITARIO_COMPLETO;Blue;38.0;3.0
718441308.0;31.0;SOLTERO;ACTIVO;4933.0;M;8228.0;UNIVERSITARIO_COMPLETO;Blue;68.0;2.0
772243833.0;43.0;SOLTERO;ACTIVO;4077.0;F;3186.0;POSGRADO_COMPLETO;Blue;75.0;0.0
779084208.0;24.0;DIVORCIADO;PASIVO;2326.0;F;1662.0;SECUNDARIO_COMPLETO;Blue;31.0;3.0
711992133.0;41.0;CASADO;ACTIVO;4801.0;F;2596.0;UNIVERSITARIO_INCOMPLETO;Blue;72.0;1.0
713179083.0;25.0;SOLTERO;ACTIVO;4419.0;F;3193.0;UNIVERSITARIO_INCOMPLETO;Blue;75.0;2.0
709836258.0;41.0;CASADO;ACTIVO;5127.0;F;1927.0;UNIVERSITARIO_COMPLETO;Blue;81.0;4.0
798281808.0;42.0;CASADO;ACTIVO;5158.0;M;3879.0;SECUNDARIO_COMPLETO;Blue;79.0;4.0
715950483.0;27.0;CASADO;PASIVO;2397.0;F;2821.0;UNIVERSITARIO_INCOMPLETO;Blue;35.0;1.0
720414558.0;36.0;CASADO;ACTIVO;4827.0;F;1971.0;DESCONOCIDO;Blue;84.0;2.0
713509908.0;35.0;CASADO;ACTIVO;4719.0;F;1755.0;UNIVERSITARIO_COMPLETO;Blue;90.0;2.0
715304958.0;27.0;SOLTERO;PASIVO;3053.0;F;2053.0;UNIVERSITARIO_COMPLETO;Blue;50.0;3.0
709993158.0;31.0;CASADO;ACTIVO;3917.0;F;2330.0;UNIVERSITARIO_COMPLETO;Blue;71.0;2.0
767815233.0;40.0;CASADO;ACTIVO;4283.0;F;1438.3;UNIVERSITARIO_INCOMPLETO;Blue;88.0;3.0
720015183.0;46.0;CASADO;ACTIVO;4601.0;M;5130.0;UNIVERSITARIO_COMPLETO;Blue;88.0;1.0
711919608.0;36.0;CASADO;PASIVO;2702.0;F;2031.0;UNIVERSITARIO_COMPLETO;Blue;32.0;3.0
778236858.0;42.0;CASADO;ACTIVO;5547.0;F;11794.0;UNIVERSITARIO_COMPLETO;Blue;87.0;2.0
717624708.0;51.0;DIVORCIADO;PASIVO;2589.0;M;1438.3;SECUNDARIO_COMPLETO;Blue;49.0;2.0
717836733.0;36.0;CASADO;ACTIVO;4274.0;F;5153.0;UNIVERSITARIO_COMPLETO;Blue;81.0;1.0
712619808.0;36.0;SOLTERO;ACTIVO;4265.0;F;2500.0;UNIVERSITARIO_INCOMPLETO;Blue;87.0;3.0
712221408.0;33.0;SOLTERO;ACTIVO;4767.0;M;2654.0;UNIVERSITARIO_COMPLETO;Blue;82.0;4.0
714213708.0;25.0;SOLTERO;PASIVO;2178.0;F;3611.0;UNIVERSITARIO_INCOMPLETO;Blue;45.0;3.0
720289533.0;42.0;CASADO;ACTIVO;4536.0;F;1882.0;DESCONOCIDO;Blue;85.0;4.0
709469658.0;36.0;SOLTERO;ACTIVO;4353.0;M;7421.0;DESCONOCIDO;Blue;75.0;3.0
